51359476644,bbe,220,322
51359478743,ced,297,197
51359485235,bcd,155,67
51359536585,edb,253,64
51359550051,cbb,54,132
51359554218,dbf,105,22
51359565144,dfc,23,69
51359565943,dfa,69,448
51359572411,dcd,91,139
51359601041,ega,155,99
51359608085,gdb,297,70
51359618951,gee,289,150
51359625504,fcc,256,105
51359626080,aef,105,55
51359655122,eac,190,162
51359656239,dgc,201,35
51359658515,agg,59,65
51359674782,bed,298,213
51359677503,dfg,204,108
51359690288,dca,185,8
51359694689,bfc,210,106
51359706238,cae,44,146
51359771631,fde,5,195
51359797406,dec,93,505
51359801928,ebe,290,209
51359803568,dba,142,333
51359811373,ebd,36,151
51359817050,caa,38,49
51359845006,aff,190,102
51359855935,gab,235,94
51359858876,aeb,81,8
51359873449,edg,105,291
51359879604,bda,20,64
51359892452,eed,234,100
51359902691,dga,195,48
51359903284,adf,199,128
51359939486,agg,167,73
51359946714,cfd,291,354
51360001478,agb,271,105
51360009479,adb,265,64
51360018783,dgb,263,5
51360031969,aab,170,79
51360088965,baa,236,34
51360089789,abf,99,178
51360099335,ffd,275,44
51360132455,gaf,54,135
51360133251,fbe,3,44
51360159068,ebg,181,57
51360200032,bae,49,159
51360221536,gge,233,86
51360234161,aea,272,168
51360287103,cgg,1,130
51360288409,dfe,187,158
51360291016,ccb,67,154
51360336257,bbd,9,38
51360338040,bge,262,82
51360343778,abd,230,258
51360344050,cec,42,218
51360364469,ege,75,150
51360385155,egc,261,33
51360389613,ggd,253,116
51360389697,eag,241,6
51360394864,eef,206,51
51360402710,gbc,253,18
51360411815,gba,202,147
51360430823,dab,184,259
51360433667,abf,226,145
51360447616,efa,91,149
51360473955,adc,177,32
51360494460,aca,191,134
51360521005,fgb,126,231
51360524903,bdg,93,128
51360530447,bac,257,163
51360585372,fca,206,231
51360589468,bdf,198,172
51360605968,fcg,19,204
51360607570,egc,105,33
51360644371,dee,289,215
51360648372,ccc,160,47
51360655055,edc,238,110
51360657898,gbg,113,5
51360664891,gce,2,201
51360671693,gag,31,214
51360675071,dcb,169,59
51360685285,dba,177,323
51360687806,eaf,164,130
51360744770,cbg,278,35
51360745306,gdc,158,7
51360759686,cfc,155,142
51360795102,cbe,71,59
51360799191,gea,268,120
51360831964,ffd,218,37
51360854162,gde,114,134
51360855651,bbe,90,338
51360871934,feg,299,117
51360889822,fgf,4,65
51360910995,fce,249,46
51360931373,bac,253,179
51360932779,fdg,61,143
51360933835,cba,69,42
51360953790,abc,147,32
51360989184,gae,229,201
51360991269,ffg,171,195
51361041054,agc,245,11
51361052540,dbb,232,51
51361065993,cef,66,39
51361072170,bea,32,109
51361084474,bgc,207,90
51361128140,efd,198,5
51361133169,bdd,29,121
51361152205,ceb,111,43
51361206083,aec,90,5
51361218204,ded,52,65
51361221892,dcd,30,132
51361234064,cea,147,23
51361262529,ecf,45,212
51361283326,eda,103,34
51361297963,gbe,104,201
51361300668,bdg,47,115
51361368558,dfg,94,86
51361373116,aba,286,563
51361378198,cfb,143,185
51361402090,dbg,258,43
51361434493,bgc,143,101
51361434786,gga,223,136
51361459581,dge,57,201
51361470219,cbg,196,29
51361476351,ded,74,66
51361511197,aeg,116,63
51361518535,bgb,158,265
51361522020,eff,174,179
51361531673,fgf,201,64
51361539762,dfb,280,242
51361541617,aec,166,5
51361550908,geg,215,95
51361552269,add,9,167
51361561810,gcd,89,206
51361622786,bfe,203,167
51361641972,ggc,50,192
51361644205,dee,174,193
51361667384,eeb,167,98
51361689193,ecg,194,83
51361702353,eca,181,22
51361709031,fag,151,40
51361729222,agd,255,81
51361743883,fdf,85,102
51361744145,bga,245,188
51361754204,dec,72,479
51361762272,gga,177,148
51361778653,bec,175,156
51361780195,ddd,225,13
51361834588,gdd,278,324
51361872183,bbc,71,33
51361874352,fbf,267,18
51361910387,cdb,268,174
51361916083,bgd,238,175
51361917079,egd,129,160
51361922413,bfe,54,160
51361934481,gec,198,5
51361955669,acg,273,401
51361957898,age,230,255
51361961034,afc,198,59
51361970023,dcg,239,247
51361978115,acb,270,9
51361980627,cgf,138,49
51361981569,fba,286,147
51361995677,beg,280,208
51361996994,bcf,131,44
51362021462,gbf,116,70
51362027598,gfb,170,88
51362034147,cce,222,211
51362061568,gcb,171,159
51362077884,cee,95,194
51362078831,ffb,3,92
51362091048,deb,259,29
51362100580,gef,30,247
51362102277,gbf,164,73
51362114277,gfd,234,53
51362120065,fdb,242,369
51362142334,feg,156,101
51362176304,ccc,142,52
51362178510,cge,209,123
51362184345,fgd,120,95
51362187425,bab,24,59
51362189074,gbd,224,55
51362209250,dbg,136,45
51362217770,dgf,23,225
51362229803,cab,172,484
51362257009,ggb,97,52
51362262824,abg,45,199
51362266990,bef,298,385
51362359122,aba,240,653
51362385770,bdb,28,143
51362389497,ffd,270,31
51362389828,eec,129,71
51362394385,eeg,140,74
51362410113,dge,115,219
51362444625,afa,221,176
51362458624,ccf,33,119
51362471136,bfg,198,216
51362473391,caf,94,87
51362507985,bfc,299,94
51362533293,fea,221,288
51362545045,daf,225,65
51362546578,dce,228,138
51362547690,aee,64,76
51362555890,faf,133,62
51362580072,feb,181,249
51362580779,fge,228,119
51362593996,cga,242,57
51362599090,bec,153,168
51362604143,cff,225,49
51362636552,ecc,279,167
51362641559,abf,75,172
51362668891,dea,88,123
51362678856,afd,48,226
51362692293,abe,238,11
51362705518,ggf,114,52
51362710906,gcg,34,74
51362711674,gge,24,102
51362715115,aga,235,24
51362721063,cdg,206,330
51362729442,dbe,131,5
51362779451,bfa,238,66
51362785699,ega,166,81
51362798982,def,282,282
51362804225,ggg,272,133
51362817349,bbb,201,66
51362846075,cda,155,67
51362848553,bff,113,205
51362867303,eea,203,221
51362882549,dcc,3,126
51362888627,cdf,145,61
51362918167,ddg,217,58
51362920079,dad,168,14
51362920948,afe,215,20
51362928823,ace,206,102
51362932115,bcc,182,183
51362938968,ccg,249,168
51362942117,acd,241,30
51362944966,fff,246,249
51362948984,afe,61,21
51363021255,bfb,284,220
51363021690,bgf,204,212
51363037977,dgc,84,35
51363051851,agd,208,71
51363080123,dga,135,45
51363089525,cbc,110,109
51363092091,aeb,245,7
51363110918,bfa,216,76
51363123467,aac,75,53
51363139743,cfe,265,287
51363142248,eeg,299,82
51363152631,ggf,97,43
51363174688,gdc,83,8
51363187416,fce,130,39
51363191493,cca,160,199
51363197785,eae,255,16
51363209209,dfe,28,129
51363218958,bcc,190,168
51363265966,aba,294,626
51363272323,gaa,65,169
51363281180,cfd,42,293
51363282372,geb,49,81
51363333941,ffa,185,5
51363359814,ffc,145,75
51363365808,afb,250,179
51363376549,fce,287,41
51363382211,agc,279,12
51363382596,adg,152,79
51363388187,cca,32,173
51363399642,edg,201,238
51363412367,dfc,227,55
51363413189,cbc,255,125
51363429274,age,18,275
51363442283,ccb,288,177
51363458678,bbf,49,187
51363482490,gee,293,145
51363487713,fac,186,185
51363487747,fae,219,181
51363502352,afg,35,140
51363528419,edb,106,51
51363531563,egg,201,133
51363551615,bba,20,365
51363553134,bfb,249,248
51363557230,cde,105,61
51363582464,dcd,19,132
51363597316,ced,273,200
51363597660,bec,67,151
51363602348,dcc,80,103
51363603138,aeg,45,61
51363608393,gca,211,20
51363697248,def,115,332
51363701422,cac,272,415
51363707097,fda,108,114
51363747344,faa,267,172
51363758736,dcf,298,245
51363785856,fbe,137,47
51363806369,bdf,287,137
51363815615,bac,292,170
51363826534,bbe,3,334
51363830871,eee,205,223
51363853631,abg,10,165
51363853634,fbc,121,66
51363858063,ebe,40,223
51363860408,bad,116,265
51363875832,ecd,1,139
51363880805,beb,121,598
51363883999,dgd,44,294
51363888620,dcb,84,56
51363914294,fef,112,69
51363926097,dbg,1,44
51363935290,abb,74,630
51363943975,gbc,93,16
51363960306,aba,204,550
51364009649,eag,142,5
51364022828,fgc,211,110
51364025000,agf,158,110
51364026490,gaa,141,145
51364044454,aaa,187,5
51364059819,dgb,6,5
51364087340,bdd,101,125
51364110664,cee,182,199
51364122607,eec,248,83
51364141429,fgf,187,52
51364142137,cbc,204,113
51364158599,efb,146,152
51364165624,ffe,75,281
51364223010,ged,67,143
51364224226,aca,194,117
51364230307,gac,170,278
51364247297,aab,48,71
51364254673,dgb,8,5
51364255663,cfd,265,348
51364262978,eef,19,48
51364265026,acc,150,84
51364268412,fea,226,262
51364270349,cdd,68,49
51364273097,fag,177,44
51364276095,ebb,51,179
51364354855,bca,84,25
51364371427,aab,53,73
51364373222,cbd,298,24
51364381113,gdg,67,5
51364381905,bbe,240,394
51364403278,dcc,143,118
51364404469,afe,225,24
51364420770,gda,205,290
51364422908,ded,291,62
51364434296,dff,275,35
51364435822,fdb,164,439
51364447199,eac,13,176
51364449886,bge,274,87
51364452874,eed,237,101
51364458203,fcb,49,77
51364468831,cfa,62,228
51364492357,dbg,232,45
51364503324,eba,197,38
51364517511,faf,116,52
51364520423,ddd,100,12
51364543054,afc,102,67
51364548680,bcd,251,54
51364575646,bfd,43,152
51364642730,fbb,270,124
51364659876,ecf,47,252
51364674843,cdc,111,54
51364693707,dae,145,73
51364726879,baa,186,38
51364739637,cec,181,259
51364761051,gbe,17,170
51364775408,eea,172,190
51364808910,gbg,48,5
51364813649,ecb,12,16
51364852647,gff,197,188
51364869118,ece,258,300
51364883903,gef,270,291
51364900135,efa,219,134
51364942936,baf,122,55
51364952262,bgg,150,36
51364954042,ada,190,58
51364964411,bgf,57,233
51364981304,egb,155,73
51364985913,agf,278,107
51365029751,efg,279,143
51365057005,bba,91,292
51365086500,cbd,276,19
51365089495,dcg,210,293
51365095908,abf,164,194
51365107964,egf,36,124
51365127989,bee,184,145
51365135145,edg,108,240
51365142619,efc,203,104
51365144399,adf,280,144
51365153566,cbf,54,64
51365157755,ffa,170,5
51365180061,edf,166,244
51365180660,ebc,87,292
51365200590,aad,222,198
51365217871,aac,35,48
51365220965,dee,256,216
51365232611,cfd,190,379
51365237364,efe,108,179
51365264343,bdd,248,130
51365283002,dcc,204,110
51365284710,daa,182,87
51365287957,fee,72,27
51365288225,fed,103,50
51365290902,cad,173,189
51365291337,dbf,215,21
51365304446,efa,238,124
51365315742,fbd,82,292
51365317525,dde,241,8
51365335345,dcc,121,127
51365340044,cbg,138,29
51365343217,gad,178,79
51365344504,dgg,114,66
51365362155,fcd,143,274
51365373787,ceg,53,295
51365390748,gba,235,145
51365403747,acd,293,31
51365409853,cfd,47,409
51365433200,cab,170,527
51365436434,bbg,79,73
51365451611,daa,90,85
51365471619,fgg,159,171
51365505187,gfa,80,5
51365509908,fbg,58,239
51365531034,gcf,98,264
51365536483,ecg,23,87
51365537663,gbb,131,315
51365567959,eea,86,199
51365581484,fgd,290,103
51365596756,gdf,104,287
51365600973,aag,83,118
51365601901,egg,159,142
51365639518,bcb,259,72
51365653232,gcc,233,338
51365662541,fba,75,117
51365680582,bcg,168,39
51365708866,bag,215,134
51365749390,cde,1,67
51365766980,ddc,132,165
51365789041,bba,298,254
51365795199,cag,15,102
51365807034,fdc,126,185
51365816808,ggd,264,126
51365818972,eba,35,42
51365852719,ggb,59,45
51365855341,fef,84,75
51365860486,bcb,294,84
51365865392,fad,94,242
51365916166,baf,257,48
51365918238,bef,23,342
51365951890,bdf,248,142
51365955877,bfc,291,81
51365972092,cgb,250,113
51365974839,def,175,318
51365979342,dcc,34,132
51365982529,abb,184,655
51365995168,fec,105,136
51366015504,bca,39,27
51366015579,bgb,287,233
51366044698,acf,262,78
51366117050,deb,196,24
51366121562,adf,107,116
51366129600,beb,164,514
51366155412,ddc,214,169
51366164695,ddg,211,49
51366198453,add,119,151
51366201247,eaa,255,93
51366223209,aed,21,91
51366263475,cea,115,22
51366266483,bdg,32,128
51366298827,egd,264,184
51366321307,gde,4,129
51366366075,gdb,123,81
51366432280,aag,267,125
51366473094,aaf,83,222
51366493251,dag,122,137
51366501626,egb,51,81
51366507014,gab,126,101
51366537267,dcf,75,227
51366554051,eab,270,47
51366554982,fab,74,37
51366572644,gaa,237,134
51366611627,fdc,262,155
51366617088,eeb,132,96
51366645617,gcb,212,127
51366652923,cab,116,490
51366685204,dab,50,212
51366686393,fgf,74,52
51366693435,dbd,262,36
51366720845,acb,143,8
51366723396,gbf,178,59
51366730563,gdc,130,9
51366737260,dff,153,40
51366750426,edd,141,184
51366760739,efc,239,110
51366764916,bgc,68,105
51366765903,bgd,55,171
51366768881,dcg,277,287
51366772987,aag,286,126
51366785958,ecd,88,120
51366812091,cdb,162,172
51366814153,aea,118,173
51366817895,fbb,131,138
51366822424,gcg,73,73
51366832867,bde,272,82
51366841282,gfc,295,78
51366849739,ceb,80,38
51366882273,ffb,144,81
51366884670,ggf,256,43
51366887746,bgf,16,277
51366911413,gfe,46,300
51366921551,cgc,109,228
51366934269,dcf,92,188
51366937801,ade,113,307
51366961046,gag,65,222
51366962510,dfa,40,416
51367002142,bae,41,186
51367017063,gae,149,235
51367024901,cfe,155,284
51367046688,eec,155,79
51367071343,bag,261,136
51367077388,cde,34,57
51367080544,gfc,83,83
51367095370,egg,200,113
51367115362,dbg,223,36
51367134317,gac,238,311
51367141589,gff,65,208
51367151229,gfc,262,88
51367151305,ffg,130,187
51367163439,bag,114,133
51367171625,cbb,280,118
51367180480,dce,213,132
51367184234,agg,177,74
51367208763,cga,81,63
51367223426,egg,29,118
51367224108,ddb,182,20
51367233999,cfg,41,328
51367239774,bdd,154,123
51367244814,gec,213,5
51367251598,daf,234,69
51367299087,fda,225,124
51367331962,bdg,78,121
51367332088,dbg,169,42
51367343606,gdb,204,96
51367358287,aff,90,92
51367360576,bdc,98,94
51367375924,gba,48,136
51367399744,dac,220,40
51367412809,gfg,135,30
51367417170,ead,273,120
51367426569,fga,12,12
51367445151,dcf,79,193
51367466327,ddd,116,12
51367485315,bbe,191,445
51367491255,bgg,261,37
51367503142,eea,271,202
51367506317,dbb,190,44
51367515039,fdd,261,189
51367548805,ffc,284,78
51367562665,aga,142,24
51367562908,fdd,236,223
51367564990,dcg,282,287
51367614133,eeg,262,83
51367621046,cbe,141,61
51367629702,gdb,98,88
51367695626,aae,128,175
51367726005,agb,126,124
51367731801,aga,161,26
51367740804,ged,86,117
51367761039,feb,73,226
51367780415,ded,97,56
51367807884,dda,122,144
51367810288,dca,59,7
51367844212,dfe,227,116
51367862066,fae,81,173
51367866332,dge,154,247
51367873700,ede,210,22
51367890457,efg,238,128
51367892328,ebf,213,30
51367896997,gaf,134,126
51367901048,eea,248,197
51367905350,ged,157,134
51367920871,fbb,112,110
51367922703,ggg,162,147
51367923164,fgb,143,265
51367954546,ece,80,258
51367957011,eee,164,189
51367969655,geb,184,78
51367985929,dbc,181,148
51367992482,ebd,259,135
51367999802,cgg,102,109
51368010294,aag,4,144
51368018326,gcg,42,67
51368020308,fgf,119,43
51368028070,cfb,152,170
51368046671,fbc,120,67
51368077339,afa,88,144
51368080463,cdd,138,48
51368089201,agd,103,61
51368101292,afe,129,23
51368138478,efd,163,5
51368198604,gcc,148,294
51368211078,adb,269,58
51368214338,gba,292,111
51368221605,cff,295,40
51368225225,fcf,164,199
51368229091,ddf,42,115
51368265408,egg,259,129
51368268570,dfd,27,206
51368281698,bcf,247,38
51368284386,gbb,297,315
51368305021,cdg,128,356
51368330375,age,224,319
51368353090,adc,175,28
51368369291,gga,41,161
51368402800,eaf,74,122
51368404639,bgd,252,138
51368415286,abc,292,37
51368455109,fcc,156,92
51368458830,gfd,69,45
51368459027,ebg,42,50
51368477889,bba,188,226
51368494205,ffe,40,317
51368494886,afd,196,185
51368495316,cad,287,192
51368502071,eba,155,46
51368534377,cgd,38,133
51368543411,feb,42,241
51368543696,cgf,15,58
51368556512,ccd,250,215
51368563191,aec,99,5
51368594875,bab,126,51
51368601411,ebe,131,265
51368606837,egc,122,38
51368620271,cef,233,43
51368656209,afc,28,63
51368687084,dgf,204,200
51368696635,cba,132,36
51368709801,bbd,154,31
51368723722,deg,20,278
51368736077,bge,139,101
51368737020,gfb,273,90
51368741590,bfe,98,184
51368753429,cdg,10,338
51368757581,agf,158,90
51368759337,gcd,25,189
51368770029,aaf,238,253
51368778945,ddf,128,100
51368783100,gfc,43,95
51368793883,bce,143,82
51368794459,gac,212,370
51368802910,fcg,153,212
51368819678,efb,283,142
51368849973,cgb,71,120
51368884835,fee,165,27
51368901617,ccd,193,178
51368909909,aeg,266,59
51368912763,bfb,119,243
51368933950,bbd,192,29
51368987884,gce,124,160
51368988797,ebf,135,32
51369018729,eaa,217,78
51369052323,eff,252,180
51369107236,bda,167,67
51369109766,ced,151,210
51369112593,fca,94,228
51369159918,cae,36,127
51369168260,fed,24,48
51369172018,ege,290,147
51369183089,ffc,263,85
51369189204,aef,106,63
51369228628,fbd,84,294
51369258876,fcd,29,320
51369271212,bga,52,186
51369277215,fbf,155,17
51369298223,ggd,252,115
51369303630,cce,177,198
51369318792,acb,248,9
51369334317,fde,247,210
51369334705,dff,8,33
51369344573,dbg,137,36
51369355442,acd,275,33
51369364533,afd,35,214
51369368487,agc,10,13
51369385834,egf,127,140
51369390052,bed,197,223
51369396366,bfg,130,211
51369404479,ggd,174,101
51369409495,fbg,291,241
51369412493,fbb,270,90
51369427123,eee,116,173
51369460991,abf,125,159
51369494241,gfb,56,90
51369496933,bgd,143,128
51369502103,bdf,212,119
51369508846,eac,290,168
51369512451,dcc,231,109
51369539333,bgb,86,230
51369541660,edc,282,91
51369567346,eda,13,35
51369579481,ecb,231,16
51369612637,gda,77,307
51369621132,gec,218,5
51369623340,gfb,294,81
51369642777,ded,252,55
51369686169,gcg,66,72
51369694700,ebb,168,184
51369703777,bdg,50,98
51369712327,geg,10,85
51369723340,cfc,190,144
51369730951,edd,90,178
51369740166,gde,170,149
51369744496,fdg,182,160
51369756993,acf,158,65
51369785885,abg,278,171
51369794818,caa,68,55
51369825738,daa,283,76
51369842922,aaa,98,5
51369844308,gea,202,139
51369919100,ggc,162,195
51369925333,dfe,40,111
51369927780,fce,290,47
51369935544,aee,237,82
51369936979,bcg,76,31
51369945527,gde,42,123
51369974997,bgb,81,227
51369978134,dbe,99,5
51369982500,dea,47,142
51369984706,abe,129,9
51370006709,dad,60,15
51370045496,gbd,47,47
51370053738,feg,73,101
51370053741,dba,155,332
51370054611,bdb,160,153
51370064075,ccc,117,46
51370080796,def,209,362
51370096437,abd,189,232
51370097242,bbd,231,24
51370103571,bda,113,77
51370115156,cad,243,201
51370135870,gbg,256,5
51370139216,cbe,148,48
51370146570,cdf,57,67
51370151422,bdc,292,80
51370214221,faa,177,182
51370219405,bac,117,142
51370221190,afg,215,138
51370272661,ebc,56,233
51370273819,cfd,132,343
51370276129,bff,173,168
51370277582,deb,107,22
51370285630,dgd,290,329
51370295079,dfb,39,205
51370319231,gga,66,170
51370341342,ebg,238,55
51370397645,fge,50,123
51370408364,aee,92,88
51370412112,fad,144,239
51370469359,fff,95,263
51370505177,cac,257,452
51370529182,dec,273,522
51370547392,cbg,110,24
51370548697,gbc,12,18
51370566057,dba,248,298
51370593906,cdg,1,361
51370608551,gcc,38,299
51370612043,caa,30,57
51370612147,fac,84,149
51370625071,bfe,173,207
51370656922,ccg,109,152
51370688608,fad,87,195
51370696479,ccf,156,101
51370717059,gdd,115,324
51370724435,bea,29,91
51370728450,cgd,247,117
51370753019,gge,170,97
51370755443,cee,121,177
51370808750,cbd,109,18
51370825261,fbg,41,200
51370845386,ggb,98,52
51370857702,gcg,200,69
51370861483,gaf,204,114
51370889000,dfg,147,92
51370908298,eff,201,176
51370908772,abf,136,176
51370935533,agb,9,146
51370968903,adg,64,71
51370991049,dca,26,7
51371000989,cga,109,72
51371017749,cdd,290,40
51371023749,ggg,206,160
51371057738,cge,266,129
51371058013,cdd,113,40
51371073985,gdc,134,8
51371085053,dfg,291,104
51371096342,acc,274,88
51371099878,fea,215,296
51371104234,gdg,296,5
51371112403,fbc,204,57
51371118914,aec,12,5
51371140305,cca,255,202
51371156848,edb,156,47
51371160933,fec,172,142
51371162090,fdf,31,109
51371202875,ega,96,93
51371202912,ecc,227,198
51371204415,bbb,210,58
51371226108,acf,167,69
51371231249,bgf,109,290
51371243922,cdc,17,51
51371246232,efb,72,113
51371246315,dba,79,274
51371258047,bfd,127,168
51371265486,bdd,133,113
51371279036,bfg,144,168
51371286245,fea,37,248
51371309695,bfg,238,178
51371309937,gfe,95,276
51371349776,acg,270,417
51371359652,cbf,272,55
51371375326,dae,86,81
51371380936,bad,272,225
51371381215,dgc,184,32
51371392699,bfd,15,176
51371393846,eca,197,24
51371412247,fae,207,178
51371424877,bgc,9,88
51371435861,bbc,188,29
51371498035,faa,124,191
51371502865,cdd,2,36
51371529389,ace,164,89
51371530024,beg,80,197
51371534463,fcf,292,210
51371542255,bbf,198,205
51371542566,gfg,45,29
51371574957,gge,63,91
51371578424,aac,281,50
51371579155,cag,250,113
51371583562,aab,185,78
51371633953,gae,125,195
51371640722,acb,124,9
51371673979,agc,119,13
51371674210,fcc,298,100
51371686106,bec,264,178
51371696868,aae,119,168
51371697602,ace,91,77
51371708932,ffd,65,31
51371714442,bba,113,255
51371750946,fcb,180,80
51371756287,ggf,236,35
51371773654,fcd,78,256
51371788556,dcd,100,113
51371848535,caf,196,87
51371848699,cfe,60,252
51371861408,fee,148,26
51371863604,cda,55,73
51371879274,cbc,33,118
51371887570,abc,139,31
51371887848,cab,43,436
51371927072,aeg,5,69
51371993990,dbd,199,32
51371995340,eaf,84,102
51372047516,cgg,134,113
51372085561,afb,65,191
51372116605,eeg,186,77
51372125014,cfg,78,318
51372125159,eag,151,5
51372134597,bfa,228,65
51372138907,cce,223,231
51372174650,gdb,58,90
51372183649,gcd,102,179
51372232847,cef,129,47
51372237913,ddf,273,118
51372275745,egg,20,136
51372289456,aaf,206,204
51372292934,ffd,139,35
51372307438,gee,13,117
51372385001,baa,251,38
51372390039,gcd,250,207
51372402555,eec,136,86
51372411895,edd,70,163
51372436762,bcc,30,181
51372476792,gff,16,189
51372480040,abe,182,10
51372486835,aba,231,451
51372495603,feb,231,202
51372514556,cfd,145,363
51372515374,aeb,248,8
51372524024,eac,160,137
51372546274,bfc,118,89
51372581034,fgg,89,155
51372634384,eae,155,14
51372638259,eaa,73,68
51372654954,bde,55,73
51372679685,ede,95,22
51372680421,cfa,196,182
51372693380,dee,289,237
51372697721,ecf,70,267
51372701314,caa,117,50
51372715135,dag,251,139
51372715158,dba,61,238
51372715997,gbb,20,252
51372735023,eea,189,197
51372736120,fad,183,163
51372765754,fgf,130,46
51372767997,dbf,179,20
51372777403,fdf,36,101
51372790672,dcg,246,292
51372819457,dde,130,7
51372867684,gdf,98,232
51372870592,dga,11,38
51372871479,fbb,44,90
51372932721,agd,26,51
51372933039,ccb,64,180
51372947023,cbg,154,20
51372956603,bdf,72,104
51372957739,ffc,52,77
51372963526,dcd,91,94
51372974070,efg,257,140
51372982474,cga,104,78
51373027397,dad,230,15
51373035108,dbe,20,5
51373036398,aag,271,115
51373044626,ada,262,60
51373049365,dfc,239,50
51373067591,dfd,150,238
51373149466,fbe,75,46
51373169436,dba,143,197
51373187745,gad,34,83
51373192567,ceb,37,36
51373193037,fdb,17,368
51373196499,bfb,227,260
51373205665,fag,283,36
51373215181,cfg,274,286
51373220106,fgc,143,107
51373225183,faf,30,44
51373227406,gca,241,20
51373260214,dag,71,113
51373278156,fca,146,218
51373298423,fef,60,60
51373298854,add,127,141
51373303589,bab,187,41
51373357396,cea,244,21
51373381766,egd,166,169
51373388601,fbb,205,79
51373443230,gdc,150,8
51373473508,ggf,11,29
51373478648,gbe,70,185
51373483197,bed,288,265
51373496093,cge,257,132
51373524985,ade,31,343
51373542370,eca,273,27
51373567291,abc,280,25
51373598973,caf,155,79
51373622296,bcb,199,74
51373624570,dcd,126,105
51373650076,dcb,272,57
51373668965,fcc,133,98
51373677388,aeb,176,7
51373694576,dee,252,196
51373707989,baf,151,49
51373709693,ggd,107,115
51373712271,dgb,131,5
51373716699,gef,44,235
51373723251,cbc,208,139
51373751378,cda,180,75
51373763797,acf,116,71
51373768952,ead,154,115
51373787676,cef,95,54
51373790151,ggc,224,208
51373791418,edf,11,268
51373796080,cgd,74,104
51373816946,dge,113,244
51373817169,ccg,270,174
51373823574,dae,26,74
51373829572,deg,35,308
51373831083,cab,116,457
51373832258,abb,66,746
51373834008,efe,297,170
51373840906,bdc,61,87
51373849465,dgc,83,33
51373863235,fcb,239,76
51373870947,fgc,68,96
51373874915,eef,14,40
51373875441,gba,117,105
51373890327,fgf,72,50
51373890561,efa,8,145
51373900600,bcd,37,61
51373906175,fcc,106,97
51373910393,ebd,295,144
51373924354,gbf,129,54
51373940941,cdb,105,154
51373956035,gfa,271,5
51373971806,agg,204,77
51373983482,gag,210,208
51374030052,eeb,111,99
51374038501,aca,72,97
51374074873,dcf,286,220
51374075471,cga,56,65
51374076527,dff,157,30
51374085386,ced,224,174
51374085415,dag,152,93
51374099863,eag,245,5
51374112522,edg,280,218
51374121369,bbg,38,75
51374133613,cec,94,305
51374181613,bbe,156,507
51374204723,adf,202,110
51374209987,fdg,221,136
51374216711,ddf,216,112
51374219243,dgg,62,66
51374229207,aff,122,91
51374233292,edd,173,159
51374255604,ceg,96,268
51374256938,bgc,39,79
51374267544,ffe,136,266
51374284140,bbg,224,73
51374287698,cfb,244,164
51374321488,efc,112,123
51374326910,dbg,55,35
51374328207,gcb,167,132
51374369955,bae,60,184
51374370517,dfd,54,235
51374374815,cdb,234,147
51374377259,dce,108,132
51374380041,eed,187,89
51374388462,aga,207,24
51374400977,ggc,169,214
51374401698,ead,140,111
51374408975,fce,140,52
51374415651,beg,213,187
51374419664,abe,268,11
51374419881,gcd,160,171
51374424876,ggb,264,45
51374432395,ged,157,125
51374436588,ddd,217,12
51374440308,fga,241,11
51374446478,geg,122,91
51374475844,fda,210,143
51374488408,gaa,160,151
51374527276,cfb,112,182
51374549399,gab,7,106
51374553891,dfa,76,336
51374557908,cgf,259,62
51374561445,adc,80,26
51374562266,fgc,77,97
51374593496,dbf,31,19
51374601323,gga,22,188
51374610065,dgb,283,5
51374642025,bdd,112,91
51374657325,ccb,229,206
51374685413,adb,19,67
51374698828,aad,57,211
51374710866,fdc,162,139
51374712475,fac,226,143
51374720722,gfd,190,45
51374736693,aee,170,89
51374737932,aed,95,108
51374751118,afa,175,149
51374770073,eed,119,82
51374781985,abg,155,179
51374787159,gde,119,130
51374837579,fgd,9,109
51374848883,aff,203,93
51374857167,gcf,5,300
51374867145,bac,107,142
51374874544,aee,198,80
51374896894,aeg,149,66
51374900298,cdd,276,37
51374904619,bcb,235,72
51374934883,efa,76,149
51374964443,bee,152,172
51375003639,dda,13,154
51375005753,dbb,254,47
51375026792,aca,119,105
51375052372,bec,48,208
51375073552,dfd,262,206
51375078641,ccf,57,116
51375121990,eab,288,47
51375130522,egb,39,96
51375148497,fba,49,109
51375154167,ecg,75,85
51375154257,ffa,17,5
51375160607,acb,24,7
51375164486,afc,154,50
51375165784,efg,7,133
51375174950,eff,104,167
51375223522,dfa,127,356
51375234207,age,266,325
51375247679,eaa,273,74
51375250889,cbb,257,115
51375287405,eec,13,70
51375299956,bee,112,170
51375305271,dbg,229,37
51375315746,cea,56,19
51375317434,cde,7,60
51375376582,daf,293,77
51375395097,ega,135,91
51375403532,cda,47,79
51375411868,gba,174,123
51375412914,bda,237,63
51375436422,bef,128,403
51375453941,bef,228,447
51375469176,beb,56,596
51375471512,eec,158,65
51375476773,dde,222,7
51375478283,ecd,175,133
51375484940,fda,201,170
51375500635,aaf,46,210
51375521779,aga,88,27
51375534049,egd,231,194
51375537185,gbg,36,5
51375551428,bfa,44,52
51375569790,aee,37,93
51375607538,fed,144,52
51375635901,bca,299,24
51375636082,gfa,94,5
51375638446,fdc,297,144
51375658282,fbf,22,18
51375678727,cgf,176,52
